6.58333e+00	3.60000e+09	2.59103e+02	9.69131e-02	2.42206e+00	6.59458e-02	6.13057e-03	1.68989e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.91695e+01	9.71590e-03	2.45157e-01	5.27672e-05	3.97881e-06	9.77265e-03	0.00000e+00	3.48273e+02	1.06629e-01	2.66721e+00	6.59986e-02	6.13455e-03	1.78762e-01	0.00000e+00	3.48273e+02	1.06629e-01	2.66721e+00	6.59986e-02	6.13455e-03	1.78762e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69131e-02	2.42206e+00	6.59458e-02	6.13057e-03	1.68989e-01	0.00000e+00	8.91695e+01	9.71590e-03	2.45157e-01	5.27672e-05	3.97881e-06	9.77265e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.66667e+00	3.60000e+09	2.59103e+02	9.69190e-02	2.42088e+00	6.71658e-02	6.04950e-03	1.70134e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.90165e+01	1.10628e-02	2.83943e-01	1.56794e-04	1.87957e-05	1.12384e-02	0.00000e+00	3.48120e+02	1.07982e-01	2.70482e+00	6.73226e-02	6.06829e-03	1.81373e-01	0.00000e+00	3.48120e+02	1.07982e-01	2.70482e+00	6.73226e-02	6.06829e-03	1.81373e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69190e-02	2.42088e+00	6.71658e-02	6.04950e-03	1.70134e-01	0.00000e+00	8.90165e+01	1.10628e-02	2.83943e-01	1.56794e-04	1.87957e-05	1.12384e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.75000e+00	3.60000e+09	2.59103e+02	9.69252e-02	2.41970e+00	6.83806e-02	5.97626e-03	1.71282e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.88641e+01	1.23749e-02	3.22147e-01	2.66558e-04	3.44722e-05	1.26760e-02	0.00000e+00	3.47967e+02	1.09300e-01	2.74185e+00	6.86472e-02	6.01074e-03	1.83958e-01	0.00000e+00	3.47967e+02	1.09300e-01	2.74185e+00	6.86472e-02	6.01074e-03	1.83958e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69252e-02	2.41970e+00	6.83806e-02	5.97626e-03	1.71282e-01	0.00000e+00	8.88641e+01	1.23749e-02	3.22147e-01	2.66558e-04	3.44722e-05	1.26760e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.83333e+00	3.60000e+09	2.59103e+02	9.69314e-02	2.41852e+00	6.95904e-02	5.90993e-03	1.72432e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.87118e+01	1.36871e-02	3.60352e-01	3.76321e-04	5.01488e-05	1.41136e-02	0.00000e+00	3.47815e+02	1.10619e-01	2.77888e+00	6.99668e-02	5.96008e-03	1.86545e-01	0.00000e+00	3.47815e+02	1.10619e-01	2.77888e+00	6.99668e-02	5.96008e-03	1.86545e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69314e-02	2.41852e+00	6.95904e-02	5.90993e-03	1.72432e-01	0.00000e+00	8.87118e+01	1.36871e-02	3.60352e-01	3.76321e-04	5.01488e-05	1.41136e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.91667e+00	3.60000e+09	2.59103e+02	9.69379e-02	2.41734e+00	7.07952e-02	5.84966e-03	1.73583e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.85595e+01	1.49993e-02	3.98556e-01	4.86085e-04	6.58254e-05	1.55512e-02	0.00000e+00	3.47663e+02	1.11937e-01	2.81590e+00	7.12813e-02	5.91548e-03	1.89134e-01	0.00000e+00	3.47663e+02	1.11937e-01	2.81590e+00	7.12813e-02	5.91548e-03	1.89134e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69379e-02	2.41734e+00	7.07952e-02	5.84966e-03	1.73583e-01	0.00000e+00	8.85595e+01	1.49993e-02	3.98556e-01	4.86085e-04	6.58254e-05	1.55512e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.00000e+00	3.60000e+09	2.59103e+02	9.69445e-02	2.41616e+00	7.19950e-02	5.79472e-03	1.74734e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.84071e+01	1.63114e-02	4.36761e-01	5.95848e-04	8.15020e-05	1.69888e-02	0.00000e+00	3.47510e+02	1.13256e-01	2.85292e+00	7.25909e-02	5.87622e-03	1.91723e-01	0.00000e+00	3.47510e+02	1.13256e-01	2.85292e+00	7.25909e-02	5.87622e-03	1.91723e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69445e-02	2.41616e+00	7.19950e-02	5.79472e-03	1.74734e-01	0.00000e+00	8.84071e+01	1.63114e-02	4.36761e-01	5.95848e-04	8.15020e-05	1.69888e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.08333e+00	3.60000e+09	2.59103e+02	9.69513e-02	2.41498e+00	7.31898e-02	5.74448e-03	1.75886e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82610e+01	1.78638e-02	4.68714e-01	8.83341e-04	1.42423e-04	1.88896e-02	0.00000e+00	3.47364e+02	1.14815e-01	2.88369e+00	7.40731e-02	5.88691e-03	1.94775e-01	0.00000e+00	3.47364e+02	1.14815e-01	2.88369e+00	7.40731e-02	5.88691e-03	1.94775e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69513e-02	2.41498e+00	7.31898e-02	5.74448e-03	1.75886e-01	0.00000e+00	8.82610e+01	1.78638e-02	4.68714e-01	8.83341e-04	1.42423e-04	1.88896e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.16667e+00	3.60000e+09	2.59103e+02	9.69582e-02	2.41380e+00	7.43796e-02	5.69838e-03	1.77036e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81163e+01	1.94738e-02	4.99168e-01	1.21347e-03	2.14197e-04	2.09014e-02	0.00000e+00	3.47220e+02	1.16432e-01	2.91297e+00	7.55931e-02	5.91258e-03	1.97938e-01	0.00000e+00	3.47220e+02	1.16432e-01	2.91297e+00	7.55931e-02	5.91258e-03	1.97938e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69582e-02	2.41380e+00	7.43796e-02	5.69838e-03	1.77036e-01	0.00000e+00	8.81163e+01	1.94738e-02	4.99168e-01	1.21347e-03	2.14197e-04	2.09014e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.25000e+00	3.60000e+09	2.59103e+02	9.69652e-02	2.41262e+00	7.55645e-02	5.65592e-03	1.78186e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79716e+01	2.10837e-02	5.29621e-01	1.54360e-03	2.85972e-04	2.29133e-02	0.00000e+00	3.47075e+02	1.18049e-01	2.94224e+00	7.71081e-02	5.94189e-03	2.01099e-01	0.00000e+00	3.47075e+02	1.18049e-01	2.94224e+00	7.71081e-02	5.94189e-03	2.01099e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69652e-02	2.41262e+00	7.55645e-02	5.65592e-03	1.78186e-01	0.00000e+00	8.79716e+01	2.10837e-02	5.29621e-01	1.54360e-03	2.85972e-04	2.29133e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.33333e+00	3.60000e+09	2.59103e+02	9.69725e-02	2.41144e+00	7.67444e-02	5.61665e-03	1.79334e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78269e+01	2.26937e-02	5.60075e-01	1.87373e-03	3.57747e-04	2.49252e-02	0.00000e+00	3.46930e+02	1.19666e-01	2.97152e+00	7.86181e-02	5.97440e-03	2.04259e-01	0.00000e+00	3.46930e+02	1.19666e-01	2.97152e+00	7.86181e-02	5.97440e-03	2.04259e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69725e-02	2.41144e+00	7.67444e-02	5.61665e-03	1.79334e-01	0.00000e+00	8.78269e+01	2.26937e-02	5.60075e-01	1.87373e-03	3.57747e-04	2.49252e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.41667e+00	3.60000e+09	2.59103e+02	9.69799e-02	2.41027e+00	7.79194e-02	5.58021e-03	1.80480e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76823e+01	2.43036e-02	5.90528e-01	2.20386e-03	4.29521e-04	2.69370e-02	0.00000e+00	3.46786e+02	1.21283e-01	3.00080e+00	8.01233e-02	6.00974e-03	2.07417e-01	0.00000e+00	3.46786e+02	1.21283e-01	3.00080e+00	8.01233e-02	6.00974e-03	2.07417e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69799e-02	2.41027e+00	7.79194e-02	5.58021e-03	1.80480e-01	0.00000e+00	8.76823e+01	2.43036e-02	5.90528e-01	2.20386e-03	4.29521e-04	2.69370e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.50000e+00	3.60000e+09	2.59103e+02	9.69874e-02	2.40910e+00	7.90896e-02	5.54626e-03	1.81623e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75414e+01	2.60022e-02	6.17056e-01	2.73483e-03	5.80779e-04	2.93178e-02	0.00000e+00	3.46645e+02	1.22990e-01	3.02615e+00	8.18244e-02	6.12704e-03	2.10941e-01	0.00000e+00	3.46645e+02	1.22990e-01	3.02615e+00	8.18244e-02	6.12704e-03	2.10941e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69874e-02	2.40910e+00	7.90896e-02	5.54626e-03	1.81623e-01	0.00000e+00	8.75414e+01	2.60022e-02	6.17056e-01	2.73483e-03	5.80779e-04	2.93178e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.58333e+00	3.60000e+09	2.59103e+02	9.69951e-02	2.40793e+00	8.02548e-02	5.51450e-03	1.82764e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.74024e+01	2.77442e-02	6.41658e-01	3.36438e-03	7.71050e-04	3.18796e-02	0.00000e+00	3.46506e+02	1.24739e-01	3.04958e+00	8.36192e-02	6.28555e-03	2.14644e-01	0.00000e+00	3.46506e+02	1.24739e-01	3.04958e+00	8.36192e-02	6.28555e-03	2.14644e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.69951e-02	2.40793e+00	8.02548e-02	5.51450e-03	1.82764e-01	0.00000e+00	8.74024e+01	2.77442e-02	6.41658e-01	3.36438e-03	7.71050e-04	3.18796e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.66667e+00	3.60000e+09	2.59103e+02	9.70029e-02	2.40676e+00	8.14153e-02	5.48467e-03	1.83903e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72634e+01	2.94862e-02	6.66259e-01	3.99393e-03	9.61322e-04	3.44415e-02	0.00000e+00	3.46367e+02	1.26489e-01	3.07302e+00	8.54092e-02	6.44599e-03	2.18344e-01	0.00000e+00	3.46367e+02	1.26489e-01	3.07302e+00	8.54092e-02	6.44599e-03	2.18344e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.70029e-02	2.40676e+00	8.14153e-02	5.48467e-03	1.83903e-01	0.00000e+00	8.72634e+01	2.94862e-02	6.66259e-01	3.99393e-03	9.61322e-04	3.44415e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.75000e+00	3.60000e+09	2.59103e+02	9.70109e-02	2.40559e+00	8.25708e-02	5.45654e-03	1.85038e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71244e+01	3.12282e-02	6.90861e-01	4.62348e-03	1.15159e-03	3.70033e-02	0.00000e+00	3.46228e+02	1.28239e-01	3.09645e+00	8.71943e-02	6.60813e-03	2.22042e-01	0.00000e+00	3.46228e+02	1.28239e-01	3.09645e+00	8.71943e-02	6.60813e-03	2.22042e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.70109e-02	2.40559e+00	8.25708e-02	5.45654e-03	1.85038e-01	0.00000e+00	8.71244e+01	3.12282e-02	6.90861e-01	4.62348e-03	1.15159e-03	3.70033e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.83333e+00	3.60000e+09	2.59103e+02	9.70191e-02	2.40443e+00	8.37216e-02	5.42991e-03	1.86171e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69854e+01	3.29703e-02	7.15462e-01	5.25303e-03	1.34186e-03	3.95651e-02	0.00000e+00	3.46089e+02	1.29989e-01	3.11989e+00	8.89746e-02	6.77178e-03	2.25736e-01	0.00000e+00	3.46089e+02	1.29989e-01	3.11989e+00	8.89746e-02	6.77178e-03	2.25736e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59103e+02	9.70191e-02	2.40443e+00	8.37216e-02	5.42991e-03	1.86171e-01	0.00000e+00	8.69854e+01	3.29703e-02	7.15462e-01	5.25303e-03	1.34186e-03	3.95651e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.91667e+00	3.60000e+09	2.59104e+02	9.70274e-02	2.40327e+00	8.48676e-02	5.40461e-03	1.87300e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68486e+01	3.47186e-02	7.37700e-01	6.05914e-03	1.63754e-03	4.24153e-02	0.00000e+00	3.45952e+02	1.31746e-01	3.14097e+00	9.09267e-02	7.04215e-03	2.29715e-01	0.00000e+00	3.45952e+02	1.31746e-01	3.14097e+00	9.09267e-02	7.04215e-03	2.29715e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59104e+02	9.70274e-02	2.40327e+00	8.48676e-02	5.40461e-03	1.87300e-01	0.00000e+00	8.68486e+01	3.47186e-02	7.37700e-01	6.05914e-03	1.63754e-03	4.24153e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
8.00000e+00	3.60000e+09	2.59104e+02	9.70358e-02	2.40212e+00	8.60088e-02	5.38049e-03	1.88425e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.67138e+01	3.64725e-02	7.57885e-01	7.01870e-03	2.02482e-03	4.55160e-02	0.00000e+00	3.45817e+02	1.33508e-01	3.16000e+00	9.30275e-02	7.40530e-03	2.33941e-01	0.00000e+00	3.45817e+02	1.33508e-01	3.16000e+00	9.30275e-02	7.40530e-03	2.33941e-01	0.00000e+00	3.60000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.59104e+02	9.70358e-02	2.40212e+00	8.60088e-02	5.38049e-03	1.88425e-01	0.00000e+00	8.67138e+01	3.64725e-02	7.57885e-01	7.01870e-03	2.02482e-03	4.55160e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
