2.10000e+01	6.30000e+09	1.29014e+03	5.74298e-01	1.22955e+01	8.18905e-01	2.97083e-02	1.42291e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75458e+02	4.98526e-02	1.06443e+00	7.71075e-03	1.96997e-03	5.95333e-02	0.00000e+00	1.46559e+03	6.24151e-01	1.33599e+01	8.26616e-01	3.16783e-02	1.48244e+00	0.00000e+00	1.46559e+03	6.24151e-01	1.33599e+01	8.26616e-01	3.16783e-02	1.48244e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74298e-01	1.22955e+01	8.18905e-01	2.97083e-02	1.42291e+00	0.00000e+00	8.90903e+01	1.04269e-02	2.65429e-01	1.03603e-04	1.11988e-05	1.05417e-02	0.00000e+00	8.63674e+01	3.94257e-02	7.99003e-01	7.60715e-03	1.95877e-03	4.89916e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.10833e+01	6.30000e+09	1.29014e+03	5.74390e-01	1.22907e+01	8.23574e-01	2.95598e-02	1.42752e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75203e+02	5.25901e-02	1.11856e+00	8.38806e-03	2.16953e-03	6.31477e-02	0.00000e+00	1.46534e+03	6.26980e-01	1.34093e+01	8.31962e-01	3.17293e-02	1.49067e+00	0.00000e+00	1.46534e+03	6.26980e-01	1.34093e+01	8.31962e-01	3.17293e-02	1.49067e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74390e-01	1.22907e+01	8.23574e-01	2.95598e-02	1.42752e+00	0.00000e+00	8.89380e+01	1.17391e-02	3.03634e-01	2.13366e-04	2.68754e-05	1.19793e-02	0.00000e+00	8.62654e+01	4.08511e-02	8.14927e-01	8.17470e-03	2.14266e-03	5.11684e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.11667e+01	6.30000e+09	1.29014e+03	5.74481e-01	1.22859e+01	8.28224e-01	2.94191e-02	1.43212e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74951e+02	5.53339e-02	1.17087e+00	9.20682e-03	2.46839e-03	6.70091e-02	0.00000e+00	1.46509e+03	6.29815e-01	1.34568e+01	8.37431e-01	3.18875e-02	1.49913e+00	0.00000e+00	1.46509e+03	6.29815e-01	1.34568e+01	8.37431e-01	3.18875e-02	1.49913e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74481e-01	1.22859e+01	8.28224e-01	2.94191e-02	1.43212e+00	0.00000e+00	8.87856e+01	1.30512e-02	3.41838e-01	3.23130e-04	4.25520e-05	1.34169e-02	0.00000e+00	8.61651e+01	4.22827e-02	8.29035e-01	8.88369e-03	2.42584e-03	5.35922e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.12500e+01	6.30000e+09	1.29014e+03	5.74574e-01	1.22812e+01	8.32854e-01	2.92854e-02	1.43671e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74699e+02	5.80800e-02	1.22253e+00	1.00769e-02	2.80331e-03	7.09603e-02	0.00000e+00	1.46484e+03	6.32654e-01	1.35037e+01	8.42931e-01	3.20887e-02	1.50767e+00	0.00000e+00	1.46484e+03	6.32654e-01	1.35037e+01	8.42931e-01	3.20887e-02	1.50767e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74574e-01	1.22812e+01	8.32854e-01	2.92854e-02	1.43671e+00	0.00000e+00	8.86333e+01	1.43634e-02	3.80043e-01	4.32893e-04	5.82285e-05	1.48545e-02	0.00000e+00	8.60654e+01	4.37166e-02	8.42485e-01	9.64405e-03	2.74508e-03	5.61057e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.13333e+01	6.30000e+09	1.29014e+03	5.74667e-01	1.22764e+01	8.37465e-01	2.91579e-02	1.44129e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74447e+02	6.08261e-02	1.27418e+00	1.09471e-02	3.13823e-03	7.49114e-02	0.00000e+00	1.46458e+03	6.35493e-01	1.35506e+01	8.48412e-01	3.22961e-02	1.51620e+00	0.00000e+00	1.46458e+03	6.35493e-01	1.35506e+01	8.48412e-01	3.22961e-02	1.51620e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74667e-01	1.22764e+01	8.37465e-01	2.91579e-02	1.44129e+00	0.00000e+00	8.84809e+01	1.56756e-02	4.18247e-01	5.42657e-04	7.39051e-05	1.62921e-02	0.00000e+00	8.59657e+01	4.51505e-02	8.55934e-01	1.04044e-02	3.06432e-03	5.86193e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.14167e+01	6.30000e+09	1.29014e+03	5.74760e-01	1.22717e+01	8.42056e-01	2.90358e-02	1.44585e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74197e+02	6.36681e-02	1.32334e+00	1.18881e-02	3.49121e-03	7.90474e-02	0.00000e+00	1.46434e+03	6.38428e-01	1.35950e+01	8.53944e-01	3.25270e-02	1.52490e+00	0.00000e+00	1.46434e+03	6.38428e-01	1.35950e+01	8.53944e-01	3.25270e-02	1.52490e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74760e-01	1.22717e+01	8.42056e-01	2.90358e-02	1.44585e+00	0.00000e+00	8.83311e+01	1.70836e-02	4.53956e-01	7.23360e-04	1.07641e-04	1.79146e-02	0.00000e+00	8.58660e+01	4.65845e-02	8.69384e-01	1.11648e-02	3.38357e-03	6.11328e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.15000e+01	6.30000e+09	1.29014e+03	5.74855e-01	1.22670e+01	8.46628e-01	2.89186e-02	1.45040e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73953e+02	6.67119e-02	1.36724e+00	1.29786e-02	3.88223e-03	8.35728e-02	0.00000e+00	1.46409e+03	6.41567e-01	1.36342e+01	8.59606e-01	3.28008e-02	1.53397e+00	0.00000e+00	1.46409e+03	6.41567e-01	1.36342e+01	8.59606e-01	3.28008e-02	1.53397e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74855e-01	1.22670e+01	8.46628e-01	2.89186e-02	1.45040e+00	0.00000e+00	8.81864e+01	1.86936e-02	4.84410e-01	1.05349e-03	1.79415e-04	1.99265e-02	0.00000e+00	8.57663e+01	4.80184e-02	8.82833e-01	1.19251e-02	3.70281e-03	6.36463e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.15833e+01	6.30000e+09	1.29014e+03	5.74949e-01	1.22623e+01	8.51180e-01	2.88056e-02	1.45494e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73708e+02	6.97558e-02	1.41115e+00	1.40691e-02	4.27325e-03	8.80982e-02	0.00000e+00	1.46385e+03	6.44705e-01	1.36734e+01	8.65249e-01	3.30788e-02	1.54303e+00	0.00000e+00	1.46385e+03	6.44705e-01	1.36734e+01	8.65249e-01	3.30788e-02	1.54303e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.74949e-01	1.22623e+01	8.51180e-01	2.88056e-02	1.45494e+00	0.00000e+00	8.80417e+01	2.03035e-02	5.14863e-01	1.38362e-03	2.51190e-04	2.19383e-02	0.00000e+00	8.56666e+01	4.94523e-02	8.96283e-01	1.26855e-02	4.02206e-03	6.61599e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.16667e+01	6.30000e+09	1.29014e+03	5.75045e-01	1.22576e+01	8.55713e-01	2.86964e-02	1.45945e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73464e+02	7.27997e-02	1.45505e+00	1.51596e-02	4.66426e-03	9.26236e-02	0.00000e+00	1.46360e+03	6.47845e-01	1.37126e+01	8.70873e-01	3.33607e-02	1.55208e+00	0.00000e+00	1.46360e+03	6.47845e-01	1.37126e+01	8.70873e-01	3.33607e-02	1.55208e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.75045e-01	1.22576e+01	8.55713e-01	2.86964e-02	1.45945e+00	0.00000e+00	8.78970e+01	2.19135e-02	5.45317e-01	1.71375e-03	3.22965e-04	2.39502e-02	0.00000e+00	8.55669e+01	5.08862e-02	9.09732e-01	1.34459e-02	4.34130e-03	6.86734e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.17500e+01	6.30000e+09	1.29014e+03	5.75141e-01	1.22529e+01	8.60228e-01	2.85906e-02	1.46396e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73221e+02	7.58002e-02	1.49719e+00	1.64046e-02	5.21569e-03	9.74205e-02	0.00000e+00	1.46336e+03	6.50941e-01	1.37501e+01	8.76632e-01	3.38062e-02	1.56138e+00	0.00000e+00	1.46336e+03	6.50941e-01	1.37501e+01	8.76632e-01	3.38062e-02	1.56138e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.75141e-01	1.22529e+01	8.60228e-01	2.85906e-02	1.46396e+00	0.00000e+00	8.77524e+01	2.35235e-02	5.75770e-01	2.04388e-03	3.94739e-04	2.59621e-02	0.00000e+00	8.54689e+01	5.22767e-02	9.21424e-01	1.43608e-02	4.82095e-03	7.14584e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.18333e+01	6.30000e+09	1.29014e+03	5.75237e-01	1.22482e+01	8.64723e-01	2.84877e-02	1.46845e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72980e+02	7.88196e-02	1.53802e+00	1.77253e-02	5.80983e-03	1.02355e-01	0.00000e+00	1.46312e+03	6.54057e-01	1.37862e+01	8.82448e-01	3.42975e-02	1.57080e+00	0.00000e+00	1.46312e+03	6.54057e-01	1.37862e+01	8.82448e-01	3.42975e-02	1.57080e+00	0.00000e+00	1.53000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.29014e+03	5.75237e-01	1.22482e+01	8.64723e-01	2.84877e-02	1.46845e+00	0.00000e+00	8.76087e+01	2.51580e-02	6.05134e-01	2.42975e-03	4.88574e-04	2.80763e-02	0.00000e+00	8.53710e+01	5.36616e-02	9.32888e-01	1.52956e-02	5.32126e-03	7.42785e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.19167e+01	6.30000e+09	1.37543e+03	6.25168e-01	1.31913e+01	8.85366e-01	3.40880e-02	1.54462e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77450e+02	2.70833e-02	6.35339e-01	3.06040e-03	6.78913e-04	3.08226e-02	0.00000e+00	1.55288e+03	6.52252e-01	1.38266e+01	8.88427e-01	3.47669e-02	1.57545e+00	0.00000e+00	1.55288e+03	6.52252e-01	1.38266e+01	8.88427e-01	3.47669e-02	1.57545e+00	0.00000e+00	1.62000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.37543e+03	6.25168e-01	1.31913e+01	8.85366e-01	3.40880e-02	1.54462e+00	0.00000e+00	8.74697e+01	2.69000e-02	6.29736e-01	3.05930e-03	6.78845e-04	3.06382e-02	0.00000e+00	8.99801e+01	1.83269e-04	5.60270e-03	1.09367e-06	6.85367e-08	1.84431e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.20000e+01	6.30000e+09	1.37543e+03	6.24173e-01	1.31879e+01	8.90379e-01	3.37784e-02	1.54833e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77191e+02	2.99272e-02	6.93625e-01	3.69652e-03	8.69597e-04	3.44933e-02	0.00000e+00	1.55262e+03	6.54100e-01	1.38815e+01	8.94075e-01	3.46480e-02	1.58282e+00	0.00000e+00	1.55262e+03	6.54100e-01	1.38815e+01	8.94075e-01	3.46480e-02	1.58282e+00	0.00000e+00	1.62000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.37543e+03	6.24173e-01	1.31879e+01	8.90379e-01	3.37784e-02	1.54833e+00	0.00000e+00	8.73307e+01	2.86420e-02	6.54337e-01	3.68885e-03	8.69116e-04	3.32000e-02	0.00000e+00	8.98602e+01	1.28515e-03	3.92882e-02	7.66920e-06	4.80604e-07	1.29330e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.20833e+01	6.30000e+09	1.37543e+03	6.24296e-01	1.31829e+01	8.95370e-01	3.34952e-02	1.55316e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76932e+02	3.27711e-02	7.51912e-01	4.33265e-03	1.06028e-03	3.81640e-02	0.00000e+00	1.55236e+03	6.57067e-01	1.39348e+01	8.99703e-01	3.45555e-02	1.59133e+00	0.00000e+00	1.55236e+03	6.57067e-01	1.39348e+01	8.99703e-01	3.45555e-02	1.59133e+00	0.00000e+00	1.62000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.37543e+03	6.24296e-01	1.31829e+01	8.95370e-01	3.34952e-02	1.55316e+00	0.00000e+00	8.71917e+01	3.03841e-02	6.78939e-01	4.31840e-03	1.05939e-03	3.57618e-02	0.00000e+00	8.97404e+01	2.38702e-03	7.29736e-02	1.42447e-05	8.92671e-07	2.40216e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.21667e+01	6.30000e+09	1.37543e+03	6.24397e-01	1.31779e+01	9.00341e-01	3.32352e-02	1.55797e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76673e+02	3.56150e-02	8.10199e-01	4.96877e-03	1.25096e-03	4.18347e-02	0.00000e+00	1.55210e+03	6.60012e-01	1.39881e+01	9.05310e-01	3.44862e-02	1.59981e+00	0.00000e+00	1.55210e+03	6.60012e-01	1.39881e+01	9.05310e-01	3.44862e-02	1.59981e+00	0.00000e+00	1.62000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.37543e+03	6.24397e-01	1.31779e+01	9.00341e-01	3.32352e-02	1.55797e+00	0.00000e+00	8.70528e+01	3.21261e-02	7.03540e-01	4.94795e-03	1.24966e-03	3.83237e-02	0.00000e+00	8.96205e+01	3.48890e-03	1.06659e-01	2.08203e-05	1.30474e-06	3.51103e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.22500e+01	6.30000e+09	1.37543e+03	6.24497e-01	1.31729e+01	9.05290e-01	3.29956e-02	1.56278e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76415e+02	3.84595e-02	8.68264e-01	5.62153e-03	1.45158e-03	4.55326e-02	0.00000e+00	1.55184e+03	6.62957e-01	1.40411e+01	9.10912e-01	3.44472e-02	1.60832e+00	0.00000e+00	1.55184e+03	6.62957e-01	1.40411e+01	9.10912e-01	3.44472e-02	1.60832e+00	0.00000e+00	1.62000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.37543e+03	6.24497e-01	1.31729e+01	9.05290e-01	3.29956e-02	1.56278e+00	0.00000e+00	8.69140e+01	3.38687e-02	7.27919e-01	5.59414e-03	1.44986e-03	4.09127e-02	0.00000e+00	8.95007e+01	4.59078e-03	1.40345e-01	2.73958e-05	1.71681e-06	4.61989e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.23333e+01	6.30000e+09	1.37543e+03	6.24598e-01	1.31679e+01	9.10219e-01	3.27740e-02	1.56759e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76160e+02	4.13152e-02	9.22133e-01	6.58767e-03	1.83927e-03	4.97421e-02	0.00000e+00	1.55159e+03	6.65914e-01	1.40900e+01	9.16806e-01	3.46132e-02	1.61733e+00	0.00000e+00	1.55159e+03	6.65914e-01	1.40900e+01	9.16806e-01	3.46132e-02	1.61733e+00	0.00000e+00	1.62000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.37543e+03	6.24598e-01	1.31679e+01	9.10219e-01	3.27740e-02	1.56759e+00	0.00000e+00	8.67791e+01	3.56225e-02	7.48103e-01	6.55370e-03	1.83714e-03	4.40134e-02	0.00000e+00	8.93808e+01	5.69266e-03	1.74030e-01	3.39713e-05	2.12887e-06	5.72876e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.24167e+01	6.30000e+09	1.37543e+03	6.24700e-01	1.31629e+01	9.15126e-01	3.25681e-02	1.57239e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75905e+02	4.41709e-02	9.76003e-01	7.55381e-03	2.22696e-03	5.39517e-02	0.00000e+00	1.55133e+03	6.68871e-01	1.41389e+01	9.22680e-01	3.47951e-02	1.62635e+00	0.00000e+00	1.55133e+03	6.68871e-01	1.41389e+01	9.22680e-01	3.47951e-02	1.62635e+00	0.00000e+00	1.62000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.37543e+03	6.24700e-01	1.31629e+01	9.15126e-01	3.25681e-02	1.57239e+00	0.00000e+00	8.66443e+01	3.73764e-02	7.68288e-01	7.51326e-03	2.22442e-03	4.71141e-02	0.00000e+00	8.92610e+01	6.79453e-03	2.07715e-01	4.05469e-05	2.54094e-06	6.83762e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
