3.91667e+00	4.50000e+09	8.52887e+01	4.87672e-02	9.48116e-01	1.78423e-02	5.13076e-03	7.17403e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76162e+02	3.88186e-02	8.68032e-01	6.55970e-03	1.20973e-03	4.65880e-02	0.00000e+00	2.61451e+02	8.75858e-02	1.81615e+00	2.44020e-02	6.34049e-03	1.18328e-01	0.00000e+00	2.61451e+02	8.75858e-02	1.81615e+00	2.44020e-02	6.34049e-03	1.18328e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52887e+01	4.87672e-02	9.48116e-01	1.78423e-02	5.13076e-03	7.17403e-02	0.00000e+00	8.96171e+01	3.51982e-03	1.07604e-01	2.10048e-05	1.31630e-06	3.54214e-03	0.00000e+00	8.65451e+01	3.52987e-02	7.60427e-01	6.53869e-03	1.20841e-03	4.30458e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.00000e+00	4.50000e+09	8.52887e+01	4.87682e-02	9.47696e-01	1.83908e-02	4.98381e-03	7.21428e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75974e+02	4.09066e-02	9.12798e-01	6.92301e-03	1.29621e-03	4.91258e-02	0.00000e+00	2.61263e+02	8.96748e-02	1.86049e+00	2.53138e-02	6.28002e-03	1.21269e-01	0.00000e+00	2.61263e+02	8.96748e-02	1.86049e+00	2.53138e-02	6.28002e-03	1.21269e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52887e+01	4.87682e-02	9.47696e-01	1.83908e-02	4.98381e-03	7.21428e-02	0.00000e+00	8.94973e+01	4.62170e-03	1.41290e-01	2.75803e-05	1.72837e-06	4.65101e-03	0.00000e+00	8.64765e+01	3.62849e-02	7.71509e-01	6.89543e-03	1.29448e-03	4.44748e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.08333e+00	4.50000e+09	8.52887e+01	4.87692e-02	9.47261e-01	1.89370e-02	4.85326e-03	7.25595e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75785e+02	4.29946e-02	9.57565e-01	7.28633e-03	1.38269e-03	5.16636e-02	0.00000e+00	2.61074e+02	9.17638e-02	1.90483e+00	2.62234e-02	6.23595e-03	1.24223e-01	0.00000e+00	2.61074e+02	9.17638e-02	1.90483e+00	2.62234e-02	6.23595e-03	1.24223e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52887e+01	4.87692e-02	9.47261e-01	1.89370e-02	4.85326e-03	7.25595e-02	0.00000e+00	8.93774e+01	5.72358e-03	1.74975e-01	3.41559e-05	2.14044e-06	5.75987e-03	0.00000e+00	8.64079e+01	3.72710e-02	7.82590e-01	7.25217e-03	1.38055e-03	4.59037e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.16667e+00	4.50000e+09	8.52887e+01	4.87702e-02	9.46815e-01	1.94810e-02	4.73712e-03	7.29883e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75597e+02	4.50826e-02	1.00233e+00	7.64964e-03	1.46917e-03	5.42014e-02	0.00000e+00	2.60886e+02	9.38528e-02	1.94915e+00	2.71306e-02	6.20629e-03	1.27190e-01	0.00000e+00	2.60886e+02	9.38528e-02	1.94915e+00	2.71306e-02	6.20629e-03	1.27190e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52887e+01	4.87702e-02	9.46815e-01	1.94810e-02	4.73712e-03	7.29883e-02	0.00000e+00	8.92576e+01	6.82546e-03	2.08661e-01	4.07314e-05	2.55250e-06	6.86874e-03	0.00000e+00	8.63393e+01	3.82572e-02	7.93671e-01	7.60891e-03	1.46662e-03	4.73327e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.25000e+00	4.50000e+09	8.52887e+01	4.87713e-02	9.46358e-01	2.00227e-02	4.63365e-03	7.34277e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75411e+02	4.71148e-02	1.04511e+00	8.03429e-03	1.55832e-03	5.67074e-02	0.00000e+00	2.60699e+02	9.58861e-02	1.99146e+00	2.80570e-02	6.19197e-03	1.30135e-01	0.00000e+00	2.60699e+02	9.58861e-02	1.99146e+00	2.80570e-02	6.19197e-03	1.30135e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52887e+01	4.87713e-02	9.46358e-01	2.00227e-02	4.63365e-03	7.34277e-02	0.00000e+00	8.91399e+01	7.87152e-03	2.40355e-01	6.86410e-05	5.63041e-06	7.94579e-03	0.00000e+00	8.62707e+01	3.92433e-02	8.04752e-01	7.96565e-03	1.55269e-03	4.87616e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.33333e+00	4.50000e+09	8.52888e+01	4.87725e-02	9.45892e-01	2.05621e-02	4.54132e-03	7.38760e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75229e+02	4.90654e-02	1.08315e+00	8.52899e-03	1.69103e-03	5.92854e-02	0.00000e+00	2.60518e+02	9.78379e-02	2.02904e+00	2.90911e-02	6.23235e-03	1.33161e-01	0.00000e+00	2.60518e+02	9.78379e-02	2.02904e+00	2.90911e-02	6.23235e-03	1.33161e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52888e+01	4.87725e-02	9.45892e-01	2.05621e-02	4.54132e-03	7.38760e-02	0.00000e+00	8.90263e+01	8.81240e-03	2.68296e-01	1.36749e-04	1.37314e-05	8.96288e-03	0.00000e+00	8.62030e+01	4.02530e-02	8.14855e-01	8.39224e-03	1.67730e-03	5.03225e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.41667e+00	4.50000e+09	8.52888e+01	4.87738e-02	9.45419e-01	2.10994e-02	4.45879e-03	7.43319e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75048e+02	5.10290e-02	1.12065e+00	9.06256e-03	1.84520e-03	6.19368e-02	0.00000e+00	2.60337e+02	9.98028e-02	2.06607e+00	3.01619e-02	6.30398e-03	1.36269e-01	0.00000e+00	2.60337e+02	9.98028e-02	2.06607e+00	3.01619e-02	6.30398e-03	1.36269e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52888e+01	4.87738e-02	9.45419e-01	2.10994e-02	4.45879e-03	7.43319e-02	0.00000e+00	8.89126e+01	9.75329e-03	2.96238e-01	2.04857e-04	2.18324e-05	9.97998e-03	0.00000e+00	8.61359e+01	4.12757e-02	8.24413e-01	8.85770e-03	1.82336e-03	5.19568e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.50000e+00	4.50000e+09	8.52888e+01	4.87751e-02	9.44939e-01	2.16344e-02	4.38487e-03	7.47944e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74868e+02	5.29927e-02	1.15815e+00	9.59613e-03	1.99936e-03	6.45882e-02	0.00000e+00	2.60156e+02	1.01768e-01	2.10309e+00	3.12305e-02	6.38423e-03	1.39383e-01	0.00000e+00	2.60156e+02	1.01768e-01	2.10309e+00	3.12305e-02	6.38423e-03	1.39383e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52888e+01	4.87751e-02	9.44939e-01	2.16344e-02	4.38487e-03	7.47944e-02	0.00000e+00	8.87990e+01	1.06942e-02	3.24180e-01	2.72965e-04	2.99333e-05	1.09971e-02	0.00000e+00	8.60687e+01	4.22985e-02	8.33972e-01	9.32316e-03	1.96943e-03	5.35911e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.58333e+00	4.50000e+09	8.52888e+01	4.87765e-02	9.44454e-01	2.21671e-02	4.31852e-03	7.52622e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74687e+02	5.49564e-02	1.19565e+00	1.01297e-02	2.15352e-03	6.72396e-02	0.00000e+00	2.59976e+02	1.03733e-01	2.14011e+00	3.22968e-02	6.47204e-03	1.42502e-01	0.00000e+00	2.59976e+02	1.03733e-01	2.14011e+00	3.22968e-02	6.47204e-03	1.42502e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52888e+01	4.87765e-02	9.44454e-01	2.21671e-02	4.31852e-03	7.52622e-02	0.00000e+00	8.86853e+01	1.16351e-02	3.52121e-01	3.41073e-04	3.80343e-05	1.20142e-02	0.00000e+00	8.60015e+01	4.33213e-02	8.43530e-01	9.78863e-03	2.11549e-03	5.52254e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.66667e+00	4.50000e+09	8.52888e+01	4.87780e-02	9.43965e-01	2.26977e-02	4.25884e-03	7.57345e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74506e+02	5.69200e-02	1.23315e+00	1.06633e-02	2.30768e-03	6.98910e-02	0.00000e+00	2.59795e+02	1.05698e-01	2.17712e+00	3.33610e-02	6.56652e-03	1.45626e-01	0.00000e+00	2.59795e+02	1.05698e-01	2.17712e+00	3.33610e-02	6.56652e-03	1.45626e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52888e+01	4.87780e-02	9.43965e-01	2.26977e-02	4.25884e-03	7.57345e-02	0.00000e+00	8.85717e+01	1.25759e-02	3.80063e-01	4.09181e-04	4.61353e-05	1.30313e-02	0.00000e+00	8.59344e+01	4.43441e-02	8.53088e-01	1.02541e-02	2.26155e-03	5.68597e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.75000e+00	4.50000e+09	8.52888e+01	4.87795e-02	9.43472e-01	2.32261e-02	4.20501e-03	7.62106e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74325e+02	5.88837e-02	1.27065e+00	1.11968e-02	2.46185e-03	7.25424e-02	0.00000e+00	2.59614e+02	1.07663e-01	2.21412e+00	3.44229e-02	6.66685e-03	1.48753e-01	0.00000e+00	2.59614e+02	1.07663e-01	2.21412e+00	3.44229e-02	6.66685e-03	1.48753e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52888e+01	4.87795e-02	9.43472e-01	2.32261e-02	4.20501e-03	7.62106e-02	0.00000e+00	8.84581e+01	1.35168e-02	4.08004e-01	4.77289e-04	5.42363e-05	1.40484e-02	0.00000e+00	8.58672e+01	4.53668e-02	8.62647e-01	1.07196e-02	2.40761e-03	5.84940e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.83333e+00	4.50000e+09	8.52888e+01	4.87812e-02	9.42976e-01	2.37522e-02	4.15633e-03	7.66897e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74147e+02	6.09770e-02	1.30570e+00	1.17962e-02	2.62985e-03	7.54030e-02	0.00000e+00	2.59436e+02	1.09758e-01	2.24867e+00	3.55484e-02	6.78617e-03	1.52093e-01	0.00000e+00	2.59436e+02	1.09758e-01	2.24867e+00	3.55484e-02	6.78617e-03	1.52093e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52888e+01	4.87812e-02	9.42976e-01	2.37522e-02	4.15633e-03	7.66897e-02	0.00000e+00	8.83468e+01	1.45873e-02	4.33490e-01	6.11134e-04	7.61724e-05	1.52746e-02	0.00000e+00	8.58000e+01	4.63896e-02	8.72205e-01	1.11850e-02	2.55367e-03	6.01283e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.91667e+00	4.50000e+09	8.52889e+01	4.87828e-02	9.42477e-01	2.42762e-02	4.11218e-03	7.71712e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73971e+02	6.32004e-02	1.33827e+00	1.24615e-02	2.81173e-03	7.84736e-02	0.00000e+00	2.59260e+02	1.11983e-01	2.28075e+00	3.67377e-02	6.92391e-03	1.55645e-01	0.00000e+00	2.59260e+02	1.11983e-01	2.28075e+00	3.67377e-02	6.92391e-03	1.55645e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52889e+01	4.87828e-02	9.42477e-01	2.42762e-02	4.11218e-03	7.71712e-02	0.00000e+00	8.82380e+01	1.57880e-02	4.56512e-01	8.10968e-04	1.11997e-04	1.67109e-02	0.00000e+00	8.57329e+01	4.74124e-02	8.81763e-01	1.16505e-02	2.69974e-03	6.17626e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.00000e+00	4.50000e+09	8.52889e+01	4.87846e-02	9.41977e-01	2.47980e-02	4.07202e-03	7.76546e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73795e+02	6.54238e-02	1.37085e+00	1.31267e-02	2.99362e-03	8.15442e-02	0.00000e+00	2.59084e+02	1.14208e-01	2.31283e+00	3.79248e-02	7.06564e-03	1.59199e-01	0.00000e+00	2.59084e+02	1.14208e-01	2.31283e+00	3.79248e-02	7.06564e-03	1.59199e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52889e+01	4.87846e-02	9.41977e-01	2.47980e-02	4.07202e-03	7.76546e-02	0.00000e+00	8.81291e+01	1.69886e-02	4.79533e-01	1.01080e-03	1.47822e-04	1.81472e-02	0.00000e+00	8.56657e+01	4.84352e-02	8.91322e-01	1.21159e-02	2.84580e-03	6.33969e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.08333e+00	4.50000e+09	8.52889e+01	4.87864e-02	9.41475e-01	2.53177e-02	4.03536e-03	7.81394e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73619e+02	6.76472e-02	1.40343e+00	1.37920e-02	3.17551e-03	8.46148e-02	0.00000e+00	2.58908e+02	1.16434e-01	2.34491e+00	3.91097e-02	7.21087e-03	1.62754e-01	0.00000e+00	2.58908e+02	1.16434e-01	2.34491e+00	3.91097e-02	7.21087e-03	1.62754e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52889e+01	4.87864e-02	9.41475e-01	2.53177e-02	4.03536e-03	7.81394e-02	0.00000e+00	8.80203e+01	1.81893e-02	5.02554e-01	1.21064e-03	1.83646e-04	1.95835e-02	0.00000e+00	8.55985e+01	4.94580e-02	9.00880e-01	1.25814e-02	2.99186e-03	6.50312e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.16667e+00	4.50000e+09	8.52889e+01	4.87883e-02	9.40973e-01	2.58352e-02	4.00180e-03	7.86253e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73443e+02	6.98711e-02	1.43554e+00	1.44937e-02	3.38779e-03	8.77526e-02	0.00000e+00	2.58732e+02	1.18659e-01	2.37651e+00	4.03289e-02	7.38959e-03	1.66378e-01	0.00000e+00	2.58732e+02	1.18659e-01	2.37651e+00	4.03289e-02	7.38959e-03	1.66378e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52889e+01	4.87883e-02	9.40973e-01	2.58352e-02	4.00180e-03	7.86253e-02	0.00000e+00	8.79115e+01	1.93899e-02	5.25575e-01	1.41047e-03	2.19471e-04	2.10198e-02	0.00000e+00	8.55318e+01	5.04812e-02	9.09964e-01	1.30832e-02	3.16832e-03	6.67328e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.25000e+00	4.50000e+09	8.52889e+01	4.87902e-02	9.40470e-01	2.63505e-02	3.97095e-03	7.91117e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73268e+02	7.20959e-02	1.46684e+00	1.52570e-02	3.65163e-03	9.10045e-02	0.00000e+00	2.58557e+02	1.20886e-01	2.40731e+00	4.16075e-02	7.62258e-03	1.70116e-01	0.00000e+00	2.58557e+02	1.20886e-01	2.40731e+00	4.16075e-02	7.62258e-03	1.70116e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52889e+01	4.87902e-02	9.40470e-01	2.63505e-02	3.97095e-03	7.91117e-02	0.00000e+00	8.78026e+01	2.05905e-02	5.48596e-01	1.61031e-03	2.55295e-04	2.24561e-02	0.00000e+00	8.54658e+01	5.15054e-02	9.18243e-01	1.36467e-02	3.39633e-03	6.85484e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.33333e+00	4.50000e+09	8.52889e+01	4.87923e-02	9.39966e-01	2.68637e-02	3.94249e-03	7.95985e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73094e+02	7.43207e-02	1.49814e+00	1.60203e-02	3.91547e-03	9.42564e-02	0.00000e+00	2.58383e+02	1.23113e-01	2.43811e+00	4.28840e-02	7.85796e-03	1.73855e-01	0.00000e+00	2.58383e+02	1.23113e-01	2.43811e+00	4.28840e-02	7.85796e-03	1.73855e-01	0.00000e+00	2.70000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52889e+01	4.87923e-02	9.39966e-01	2.68637e-02	3.94249e-03	7.95985e-02	0.00000e+00	8.76938e+01	2.17912e-02	5.71617e-01	1.81014e-03	2.91120e-04	2.38924e-02	0.00000e+00	8.53999e+01	5.25295e-02	9.26522e-01	1.42102e-02	3.62435e-03	7.03640e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
